Job`Customer`Order_Date`Part_Number`Rev`Description`Order_Quantity`Extra_Quantity`Pick_Quantity`Make_Quantity`Open_Operations`Completed_Quantity`Shipped_Quantity`FG_Transfer_Qty`In_Production_Quantity`Certs_Required`Act_Scrap_Quantity`Customer_PO`Customer_PO_LN`Sched_End`Sched_Start` `Released_Date`User_Values
---`--------`----------`-----------`---`-----------`--------------`--------------`-------------`-------------`---------------`------------------`----------------`---------------`----------------------`--------------`------------------`-----------`--------------`---------`-----------`-`-------------`-----------
CALEB`D.LINNERUD`2020-05-15 00:00:00.000`DADF`A`aasdf`1`0`0`1`0`0`0`0`1`0`0`ASD`dsa`2023-03-30 00:00:00.000`2023-03-30 00:00:00.000`. Mike K`2021-12-14 00:00:00.000`NULL
128913`EDG GEAR`2023-03-28 00:00:00.000`SHAPER RISER - REWORK`-`SLOTS ONLY, FELLOW SHAPER`5`0`0`5`1`0`0`0`5`0`0`JAMIE 3/28/23`1`2023-04-24 00:00:00.000`2023-04-24 00:00:00.000`1 ITEM - JAMIE`2023-03-30 00:00:00.000`NULL
128912`KAUFMAN MF`2023-03-28 00:00:00.000`10ER-141`N`17T, 10 DP GEAR SHAFT`6`0`0`6`10`0`0`0`6`0`0`050129`1`2023-05-08 00:00:00.000`2023-04-05 00:00:00.000`1 ITEM Caleb H`2023-03-29 00:00:00.000`NULL
128911`GSS PRESS`2023-03-28 00:00:00.000`140326176`A`45T, 12 DP, CLASS 9 GEAR`6`0`0`6`6`0`0`0`6`0`0`137280-00`1`2023-04-20 00:00:00.000`2023-04-07 00:00:00.000`1 ITEM   Caleb H`2023-03-29 00:00:00.000`NULL
128910`STEVENS TE`2023-03-28 00:00:00.000`36716079`D`78T, 12DP R.H. HELICAL GEAR`1`0`0`1`6`0`0`0`1`0`0`RS2008`2`2023-04-20 00:00:00.000`2023-03-30 00:00:00.000`1 OF 2 ITEMS - OTHER ITEM IS JOB # 128899 - JAMIE`2023-03-28 00:00:00.000`NULL
128909`MGS GROUP`2023-03-28 00:00:00.000`UMS-118410`A`30T, 6 PITCH, 20° PA SPUR GEAR`2`0`0`2`7`0`0`0`2`0`0`8981-23`2`2023-05-02 00:00:00.000`2023-04-05 00:00:00.000`1 OF 2 ITEMS   BRENT  `2023-03-29 00:00:00.000`NULL
128908`MGS GROUP`2023-03-28 00:00:00.000`UMS-119995`NULL`33T, SPLINED DRIVE GEAR`1`0`0`1`6`0`0`0`1`0`0`8981-23`1`2023-05-02 00:00:00.000`2023-04-04 00:00:00.000`1 OF 2 ITEMS  BRENT`2023-03-29 00:00:00.000`NULL
128907`COPE-ALTON`2023-03-28 00:00:00.000`2750167060`01`70T, 3 MOD. SPUR GEAR`1`0`0`1`8`0`0`0`1`0`0`PO000010292-1`1`2023-05-24 00:00:00.000`2023-05-11 00:00:00.000`1 ITEM - JAMIE`2023-03-28 00:00:00.000`NULL
128906`COPE-ALTON`2023-03-28 00:00:00.000`2756700007`00`40T, 2.5 MOD SPUR GEAR`1`0`0`1`6`0`0`0`1`0`0`PO000010304-1`3`2023-04-28 00:00:00.000`2023-04-03 00:00:00.000`1 OF 3 ITEMS - JAMIE  `2023-03-29 00:00:00.000`NULL
128905`COPE-ALTON`2023-03-28 00:00:00.000`2750167012`-`40T, 2.5 MOD SPUR GEAR`3`0`0`3`6`0`0`0`3`0`0`PO000010304-1`2`2023-04-28 00:00:00.000`2023-04-03 00:00:00.000`1 OF 3 ITEMS - JAMIE    `2023-03-29 00:00:00.000`NULL
128904`COPE-ALTON`2023-03-28 00:00:00.000`2755067014`01`76T, 2.5 MOD. SPUR GEAR`1`0`0`1`6`0`0`0`1`0`0`PO000010304-1`1`2023-04-28 00:00:00.000`2023-04-03 00:00:00.000`1 OF 3 ITEMS - JAMIE`2023-03-29 00:00:00.000`NULL
128903`EMS`2023-03-28 00:00:00.000`14T-4 GREDE SHAFT`-`4140 H.T. - PER PRINT`1`0`0`1`0`1`1`0`0`0`0`R00298034`1`2023-04-10 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM - JAMIE `2023-03-28 00:00:00.000`4365
128902`COPE-ALTON`2023-03-28 00:00:00.000`2750167009`01`48T, 2.5 MOD SPUR GEAR`15`0`0`15`6`0`0`0`15`0`0`PO000010200-1`2`2023-05-09 00:00:00.000`2023-04-03 00:00:00.000`1 OF 2 ITEMS- JAMIE  `2023-03-29 00:00:00.000`NULL
128901`COPE-ALTON`2023-03-28 00:00:00.000`2750167004`01`60T, 2.5 MOD. SPUR GEAR`15`0`0`15`7`0`0`0`15`0`0`PO000010200-1`1`2023-05-09 00:00:00.000`2023-04-03 00:00:00.000`1 OF 2 ITEMS - JAMIE`2023-03-29 00:00:00.000`NULL
128900`GATES`2023-03-28 00:00:00.000`P63-8MGT-30 X 2517`-`STEEL, FLANGED, LESS BUSHING`1`0`0`1`4`0`0`0`1`0`0`1819038`1`2023-04-20 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM - JAMIE`2023-03-28 00:00:00.000`NULL
128899`STEVENS TE`2023-03-28 00:00:00.000`36717075`C`CLUTCH CONE, LESS BLACK OXIDE`1`0`0`1`2`0`0`0`1`0`0`RS2008`1`2023-04-20 00:00:00.000`2023-03-30 00:00:00.000`1 OF 2 ITEMS - OTHER ITEM IS JOB # 128910 - JAMIE`2023-03-28 00:00:00.000`NULL
128898`SENECA BOO`2023-03-28 00:00:00.000`B-49071`NULL`20T PINION SHAFT`5`0`0`5`6`0`0`0`5`0`0`32217`1`2023-04-28 00:00:00.000`2023-03-31 00:00:00.000`1 ITEM  BRENT`2023-03-28 00:00:00.000`NULL
128897`ANDRITZ`2023-03-28 00:00:00.000`335-00041`3`10½ GEAR HOUSING`2`0`0`2`2`0`0`0`2`0`0`26718`2`2023-04-13 00:00:00.000`2023-04-05 00:00:00.000`1 OF 2 ITEMS  BRENT`2023-03-28 00:00:00.000`NULL
128896`ANDRITZ`2023-03-28 00:00:00.000`319-00045`5`P64-14M-55 - HOB ONLY`1`0`0`1`2`0`0`0`1`0`0`26718`1`2023-04-13 00:00:00.000`2023-04-05 00:00:00.000`1 OF 2 ITEMS  BRENT`2023-03-28 00:00:00.000`NULL
128895`JONES-DAIR`2023-03-28 00:00:00.000`115T, 32DP R.H. HELICAL GEAR`NULL`MC907 SOLID, LESS WEBBING`4`0`0`4`5`0`0`0`4`0`0`93425`1`2023-04-17 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM - RETURN SAMPLE & MATING PART  BRENT`2023-03-28 00:00:00.000`NULL
128894`GATES-ROCH`2023-03-28 00:00:00.000`W1100010-621-614`F04`38T, 2.5 MOD SPUR GEAR`15`2`0`17`6`0`0`0`17`0`0`1818980`NULL`2023-04-28 00:00:00.000`2023-04-10 00:00:00.000`1 OF 8 ITEMS    BRENT`2023-03-29 00:00:00.000`NULL
128893`GATES-ROCH`2023-03-28 00:00:00.000`W1100010-621-607`F01`21T, 1.5 MOD SPUR GEAR`15`2`0`17`6`0`0`0`17`0`0`1818980`7`2023-04-28 00:00:00.000`2023-04-05 00:00:00.000`1 OF 8 ITEMS   BRENT`2023-03-29 00:00:00.000`NULL
128892`GATES-ROCH`2023-03-28 00:00:00.000`W1100010-631-609`F01`59T, 1.5 MOD RING GEAR`15`1`0`16`7`0`0`0`16`0`0`1818980`6`2023-04-28 00:00:00.000`2023-04-05 00:00:00.000`1 OF 8 ITEMS   BRENT`2023-03-29 00:00:00.000`NULL
128891`GATES-ROCH`2023-03-28 00:00:00.000`W1100010-691-608`E02`26T, 1.0 MOD SPUR GEAR`30`0`0`30`6`0`0`0`30`0`0`1818980`5`2023-04-28 00:00:00.000`2023-04-05 00:00:00.000`1 OF 8 ITEMS   BRENT`2023-03-29 00:00:00.000`NULL
128890`GATES-ROCH`2023-03-28 00:00:00.000`W1100010-631-607`E06`21T, 1.5 MOD SPUR GEAR`15`1`0`16`7`0`0`0`16`0`0`1818980`4`2023-04-28 00:00:00.000`2023-04-07 00:00:00.000`1 OF 8 ITEMS   BRENT`2023-03-29 00:00:00.000`NULL
128889`GATES-ROCH`2023-03-28 00:00:00.000`W1100010-621-608`E02`19T, 1.5 MOD SPUR GEAR`90`0`0`90`5`0`0`0`90`0`0`1818980`3`2023-04-28 00:00:00.000`2023-04-04 00:00:00.000`1 OF 8 ITEMS   BRENT`2023-03-29 00:00:00.000`NULL
128888`GATES-ROCH`2023-03-28 00:00:00.000`W1100010-651-609`C04`34T/68T RING GEAR`15`1`0`16`7`0`0`0`16`0`0`1818980`2`2023-04-28 00:00:00.000`2023-04-06 00:00:00.000`1 OF 8 ITEMS   BRENT`2023-03-28 00:00:00.000`NULL
128887`GATES-ROCH`2023-03-28 00:00:00.000`W1100010-651-607`G02`16T, 1 MOD SPUR GEAR`15`2`0`17`6`0`0`0`17`0`0`1818980`1`2023-04-28 00:00:00.000`2023-04-06 00:00:00.000`1 OF 8 ITEMS   BRENT`2023-03-29 00:00:00.000`NULL
128886`WABASH NAT`2023-03-27 00:00:00.000`TAPER LOCK BUSHING #2`-`CUT INTERNAL SPLINE ONLY`1`0`0`1`3`0`0`0`1`0`0`7000041761`1`2023-04-21 00:00:00.000`2023-04-13 00:00:00.000`1 ITEM  `NULL`NULL
128885`KORBER`2023-03-27 00:00:00.000`K051G6503`NULL`25T, A10 PULLEY - STEEL`8`0`8`0`0`16`8`0`0`0`0`4201151586`1`2023-03-30 00:00:00.000`2023-03-29 00:00:00.000`1 ITEM Greg V`2023-03-28 00:00:00.000`NULL
128884`EDG GEAR`2023-03-27 00:00:00.000`367213`NULL`8.440 FRAME BUSHING`4`0`0`4`6`0`0`0`4`0`0`RF 03/27/23`7`2023-05-25 00:00:00.000`2023-04-19 00:00:00.000`1 ITEM Greg V`2023-03-28 00:00:00.000`NULL
128883`EDG GEAR`2023-03-27 00:00:00.000`361806`A`FRM BSH 7 ID X 7.50 OD X 2.7`3`0`0`3`6`0`0`0`3`0`0`RF 03/27/23`6`2023-05-25 00:00:00.000`2023-04-19 00:00:00.000`1 ITEM Greg V`2023-03-28 00:00:00.000`NULL
128882`EDG GEAR`2023-03-27 00:00:00.000`20894`P`60T, 8 DP ECCENTRIC HOUSING`4`0`0`4`7`0`0`0`4`0`0`RF 03/27/23`5`2023-05-26 00:00:00.000`2023-04-19 00:00:00.000`1 ITEM  Greg V`2023-03-28 00:00:00.000`NULL
128881`EDG GEAR`2023-03-27 00:00:00.000`20888`R`60T, 6 DP ECCENTRIC HOUSING`4`0`0`4`7`0`0`0`4`0`0`RF 03/27/23`4`2023-05-25 00:00:00.000`2023-04-05 00:00:00.000`1 ITEM  Greg V`2023-03-28 00:00:00.000`NULL
128880`EDG GEAR`2023-03-27 00:00:00.000`20886`H`72T. 8 DP ECCENTRIC HOUSING`2`0`0`2`11`0`0`0`2`0`0`RF 03/27/23`3`2023-05-26 00:00:00.000`2023-04-13 00:00:00.000`1 ITEM Greg V`2023-03-28 00:00:00.000`NULL
128879`EDG GEAR`2023-03-27 00:00:00.000`131567`NULL`34T, 6 DP IDLER GEAR`1`0`0`1`4`0`0`0`1`0`0`RF 03/27/23`2`2023-05-26 00:00:00.000`2023-04-13 00:00:00.000`1 ITEM Greg V`2023-03-28 00:00:00.000`NULL
128878`EDG GEAR`2023-03-27 00:00:00.000`131564`A`34T, 6 DP IDLER GEAR`2`0`0`2`7`0`0`0`2`0`0`RF 03/27/23`1`2023-05-30 00:00:00.000`2023-04-10 00:00:00.000`1 ITEM  Greg V`2023-03-28 00:00:00.000`NULL
128877`CENTRISYS`2023-03-27 00:00:00.000`14852`D`ROTODIFF CARRIER`5`0`0`5`5`0`0`0`5`0`0`PO103123`2`2023-05-26 00:00:00.000`2023-04-24 00:00:00.000`1 OF 2 ITEMS   BRENT`2023-03-27 00:00:00.000`NULL
128876`CENTRISYS`2023-03-27 00:00:00.000`13867`C`4/5V 9.0 SHEAVE - 1144 STEEL`22`1`0`23`6`0`0`0`23`0`0`PO103123`1`2023-05-26 00:00:00.000`2023-04-24 00:00:00.000`1 OF 2 ITEMS   BRENT`2023-03-27 00:00:00.000`NULL
128875`KHS`2023-03-27 00:00:00.000`240-01-01-022/4C`NULL`30T, 7.5 MOD SPUR GEAR`1`0`0`1`7`0`0`0`1`0`0`10013416`1`2023-05-31 00:00:00.000`2023-04-14 00:00:00.000`1 ITEM  Greg V`2023-03-28 00:00:00.000`NULL
128874`PCMC`2023-03-27 00:00:00.000`821391`C`26T, 10DP THROW-OFF GEAR`2`0`0`2`5`0`0`0`2`0`0`P691961`2`2023-05-16 00:00:00.000`2023-03-30 00:00:00.000`1 OF 2 ITEMS - SEPARATE SHIP DATES - THIS SHIPS LAST - JAMIE`2023-03-27 00:00:00.000`NULL
128873`PCMC`2023-03-27 00:00:00.000`31297643`-`36T, 1.5 MOD. SPUR GEAR`10`1`0`11`3`0`0`0`11`0`0`P691961`1`2023-04-14 00:00:00.000`2023-03-28 00:00:00.000`1 OF 2 ITEMS - SEPARATE SHIP DATES - THIS SHIPS FIRST - JAMIE`2023-03-27 00:00:00.000`4360
128872`BW - HUNT`2023-03-27 00:00:00.000`SC51885`A`NITRIDE ONLY`2`0`0`2`0`2`2`0`0`0`0`P422977`7`2023-03-30 00:00:00.000`2023-03-27 00:00:00.000`7TH OF 7 ITEMS Greg V`2023-03-27 00:00:00.000`4352
128871`BW - HUNT`2023-03-27 00:00:00.000`SC428882`--`NITRIDE ONLY`1`0`0`1`0`1`1`0`0`0`0`P422977`6`2023-03-30 00:00:00.000`2023-03-27 00:00:00.000`6TH OF 7 ITEMS Greg V`2023-03-27 00:00:00.000`4353
128870`BW - HUNT`2023-03-27 00:00:00.000`SC258185`A`NITRIDE ONLY`6`0`0`6`0`6`6`0`0`0`0`P422977`5`2023-03-30 00:00:00.000`2023-03-27 00:00:00.000`5TH OF 7 ITEMS Greg V`2023-03-27 00:00:00.000`4354
128869`BW - HUNT`2023-03-27 00:00:00.000`SC196767`--`NITRIDE ONLY`1`0`0`1`0`1`1`0`0`0`0`P422977`4`2023-03-30 00:00:00.000`2023-03-27 00:00:00.000`4TH OF 7 ITEMS Greg V`2023-03-27 00:00:00.000`4356
128868`BW - HUNT`2023-03-27 00:00:00.000`SC131565`--`NITRIDE ONLY`1`0`0`1`0`1`1`0`0`0`0`P422977`3`2023-03-30 00:00:00.000`2023-03-27 00:00:00.000`3RD OF 7 ITEMS Greg V`2023-03-27 00:00:00.000`4357
128867`BW - HUNT`2023-03-27 00:00:00.000`SC11337`L`NITRIDE ONLY`1`0`0`1`0`1`1`0`0`0`0`P422977`2`2023-03-30 00:00:00.000`2023-03-27 00:00:00.000`2ND OF 7 ITEMS Greg V`2023-03-27 00:00:00.000`4358
128866`BW - HUNT`2023-03-27 00:00:00.000`SCUR44403`A`NITRIDE ONLY`1`0`0`1`0`1`1`0`0`0`0`P422977`1`2023-03-30 00:00:00.000`2023-03-27 00:00:00.000`1ST OF 7 ITEMS Greg V`2023-03-27 00:00:00.000`4359
128865`FOX VALLEY`2023-03-27 00:00:00.000`GEAR 3-1`NULL`CUT BOTH GEARS ONLY`1`0`0`1`0`1`1`0`0`0`0`ADAM 3-24-23`3`2023-04-06 00:00:00.000`2023-03-30 00:00:00.000`1 OF 3 ITEMS  Dave H`2023-03-27 00:00:00.000`NULL
128864`FOX VALLEY`2023-03-27 00:00:00.000`GEAR 2`NULL`CUT BOTH GEARS ONLY`1`0`0`1`0`1`1`0`0`0`0`ADAM 3-24-23`2`2023-04-06 00:00:00.000`2023-03-30 00:00:00.000`1 OF 3 ITEMS  Dave H`2023-03-27 00:00:00.000`NULL
128863`FOX VALLEY`2023-03-27 00:00:00.000`253139`NULL`25T/31T/39T COMPOUND GEAR`1`0`0`1`0`1`1`0`0`0`0`ADAM 3-24-23`1`2023-04-06 00:00:00.000`2023-03-30 00:00:00.000`1 OF 3 ITEMS  Dave H`2023-03-27 00:00:00.000`NULL
128862`GATES`2023-03-24 00:00:00.000`M1418-08051-ST01-01`00`SS8MX-51S-34, 316 ST.ST.`4`0`0`4`4`0`0`0`4`0`0`1819169`3`2023-04-24 00:00:00.000`2023-03-29 00:00:00.000`1 OF 3 ITEMS - JAMIE`2023-03-27 00:00:00.000`4363
128861`GATES`2023-03-24 00:00:00.000`M1418-08025-ST01-01`00`SS8MX-25S-25, 316 ST.ST.`2`0`0`2`1`0`0`0`2`0`0`1819169`2`2023-04-24 00:00:00.000`2023-03-29 00:00:00.000`1 OF 3 ITEMS - JAMIE`2023-03-27 00:00:00.000`4362
128860`GATES`2023-03-24 00:00:00.000`M1418-08034-ST01-01`00`SS8MX-34S-20, 316 ST.ST.`2`0`0`2`8`0`0`0`2`0`0`1819169`1`2023-04-24 00:00:00.000`2023-04-06 00:00:00.000`1 OF 3 ITEMS - JAMIE`2023-03-27 00:00:00.000`4361
128859`BW - HUNT`2023-03-24 00:00:00.000`132983`D`37T, 6 DP PULL ROLL GEAR`1`1`0`2`3`0`0`0`2`0`0`P423019`1`2023-04-21 00:00:00.000`2023-03-28 00:00:00.000`1 ITEM Greg V`2023-03-27 00:00:00.000`NULL
128858`KORBER`2023-03-24 00:00:00.000`059845`NULL`315MM LONG AXLE - 4340 STEEL`1`0`0`1`5`0`0`0`1`0`0`4201151554`1`2023-04-19 00:00:00.000`2023-03-31 00:00:00.000`1 ITEM  Greg V`2023-03-27 00:00:00.000`NULL
128857`QUAL-CONN`2023-03-24 00:00:00.000`778010`8`72T, 6DP R.H. HEL. GEAR`3`0`0`3`15`0`0`0`3`0`0`23076`1`2023-05-16 00:00:00.000`2023-04-10 00:00:00.000`1 ITEM   BRENT`2023-03-24 00:00:00.000`NULL
128856`PSA - ONTA`2023-03-24 00:00:00.000`1418541`0`SSP48-5MGT-15 X 1.063"`1`0`0`1`4`0`0`0`1`0`0`P613599`1`2023-04-18 00:00:00.000`2023-04-03 00:00:00.000`1 ITEM Caleb H`2023-03-24 00:00:00.000`NULL
128855`PSA - ONTA`2023-03-24 00:00:00.000`103L623`B`33T, 7 DP L.H. HELICAL GEAR`2`0`0`2`0`2`0`0`2`0`0`P613480`1`2023-04-11 00:00:00.000`2023-03-28 00:00:00.000`1 OF 2 ITEMS  Caleb H`2023-03-24 00:00:00.000`NULL
128854`PSA - ONTA`2023-03-24 00:00:00.000`57L623`E`33T, 7DP, R.H. HELICAL GEAR`2`0`0`2`0`2`0`0`2`0`0`P613480`1`2023-04-11 00:00:00.000`2023-03-28 00:00:00.000`1 OF 2 ITEMS  Caleb H`2023-03-24 00:00:00.000`NULL
128853`KORBER`2023-03-24 00:00:00.000`185532`3`25T, 1" PITCH SPROCKET`46`0`46`0`0`92`46`0`0`0`0`4201151485`3`2023-03-28 00:00:00.000`2023-03-27 00:00:00.000`1 OF 3 ITEMS - SEPARATE SHIP DATES - SHIPS FIRST WITH JOB#128852 Greg V`2023-03-27 00:00:00.000`NULL
128852`KORBER`2023-03-24 00:00:00.000`140951`NULL`19T, ½/" PITCH SPROCKET`3`0`3`0`0`6`3`0`0`0`0`4201151485`2`2023-03-28 00:00:00.000`2023-03-27 00:00:00.000`1 OF 3 ITEMS - SEPARATE SHIP DATES - SHIPS FIRST WITH JOB#128853 Greg V`2023-03-27 00:00:00.000`NULL
128851`KORBER`2023-03-24 00:00:00.000`373229`-`P61-14M-85, W/PEENED FLANGES`1`0`0`1`3`0`0`0`1`0`0`4201151485`1`2023-04-13 00:00:00.000`2023-03-28 00:00:00.000`1 OF 3 ITEMS - SEPARATE SHIP DATES - SHIPS LAST BY ITSELF Greg V`2023-03-27 00:00:00.000`NULL
128850`BENCHMARK`2023-03-24 00:00:00.000`2045082`A`48T, 16 DP NYLASTEEL SPUR GEAR`1`0`0`1`3`0`0`0`1`0`0`BMKP000023360`1`2023-04-19 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM  Caleb H`2023-03-24 00:00:00.000`NULL
128849`MAXCESS`2023-03-24 00:00:00.000`29L49162003`B`65T/16T GSM COMBINATION GEAR`5`0`5`0`0`10`5`0`0`0`0`1659827`1`2023-04-03 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM   BRENT`2023-03-24 00:00:00.000`NULL
128848`EDG GEAR`2023-03-24 00:00:00.000`82347`E`70T 16 DP, 7/8" 6 SPLINE`5`0`0`5`4`0`0`0`5`0`0`RF 03/24/23`1`2023-04-21 00:00:00.000`2023-03-28 00:00:00.000`1 ITEM  Greg V`2023-03-27 00:00:00.000`NULL
128847`MO-OGDEN`2023-03-24 00:00:00.000`P50-14M-40 X E`-`STEEL, FLANGED, LESS BUSHING`1`0`0`1`3`0`0`0`1`0`0`UT04-00177572`1`2023-04-14 00:00:00.000`2023-04-03 00:00:00.000`1 ITEM  Caleb H`2023-03-24 00:00:00.000`NULL
128846`CLASS GEAR`2023-03-23 00:00:00.000`NGSM 4.5 X 3.0 X 13`-`NYLASTEEL BILLET`3`0`0`3`0`3`3`0`0`0`0`53636`1`2023-03-28 00:00:00.000`2023-03-28 00:00:00.000`1 ITEM  Mike K`2023-03-23 00:00:00.000`NULL
128845`QUAD-SUSSE`2023-03-23 00:00:00.000`QG18400`NULL`32T, 8DP NYLON OFFSET GEAR`4`0`0`4`0`4`4`0`0`0`0`4655806`1`2023-03-28 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM  `NULL`4349
128844`ALKAR`2023-03-23 00:00:00.000`0451781`A`15½" COUPLER & HUB - 316 ST.ST`12`0`0`12`8`0`0`0`12`0`0`P137565`1`2023-05-05 00:00:00.000`2023-03-29 00:00:00.000`1 ITEM - JAMIE  Dave H`2023-03-24 00:00:00.000`NULL
128843`EDG GEAR`2023-03-23 00:00:00.000`2.75 KNURL CORE`NULL`14.50" LONG`52`0`0`52`2`0`0`0`52`0`0`MK 3-23-23`1`2023-04-26 00:00:00.000`2023-04-20 00:00:00.000`1 ITEM   Mike K`2023-03-23 00:00:00.000`NULL
128842`BW SHEBOY`2023-03-23 00:00:00.000`63793-C`E`144T, R.H. HELICAL GEAR`1`0`1`0`2`0`0`0`0`0`0`PP33318`5`2023-06-22 00:00:00.000`2023-06-09 00:00:00.000`1 OF 5 ITEMS   `NULL`NULL
128841`BW SHEBOY`2023-03-23 00:00:00.000`63792-C`E`144T, L.H. HELICAL GEAR`1`0`1`0`2`0`0`0`0`0`0`PP33318`4`2023-06-22 00:00:00.000`2023-06-09 00:00:00.000`1 OF 5 ITEMS  Dave H`2023-03-23 00:00:00.000`NULL
128840`BW SHEBOY`2023-03-23 00:00:00.000`63791-B`F`48T, R.H. HELICAL GEAR`1`3`0`4`15`0`0`0`4`0`0`PP33318`3`2023-06-22 00:00:00.000`2023-04-17 00:00:00.000`1 OF 5 ITEMS  Dave H`2023-03-23 00:00:00.000`NULL
128839`BW SHEBOY`2023-03-23 00:00:00.000`63790-B`F`48T, L.H. HELICAL GEAR`1`0`1`0`2`0`0`0`0`0`0`PP33318`2`2023-06-22 00:00:00.000`2023-06-09 00:00:00.000`1 OF 5 ITEMS Dave H`2023-03-23 00:00:00.000`NULL
128838`BW SHEBOY`2023-03-23 00:00:00.000`125887-B`-`32T DRIVE GEAR - 4340`1`0`1`0`2`0`0`0`0`0`0`PP33318`1`2023-06-22 00:00:00.000`2023-06-09 00:00:00.000`1 OF 5 ITEMS   Dave H`2023-03-23 00:00:00.000`NULL
128837`CARDINAL`2023-03-23 00:00:00.000`9021080002030`B`30T R.H. HELICAL GEAR`100`2`0`102`6`0`0`0`102`0`0`684849 OP`1`2023-05-03 00:00:00.000`2023-04-05 00:00:00.000`1 ITEM   BRENT`2023-03-23 00:00:00.000`NULL
128836`KORBER`2023-03-23 00:00:00.000`304955`NULL`18T, 1" X 17.02 SPROCKET`2`0`0`2`5`0`0`0`2`0`0`4201151521`2`2023-04-21 00:00:00.000`2023-04-04 00:00:00.000`1 OF 2 ITEMS  Greg V`2023-03-24 00:00:00.000`NULL
128835`KORBER`2023-03-23 00:00:00.000`344734`NULL`81T, 5 MOD L.H. HELICAL GEAR`1`0`1`0`1`0`0`0`0`0`0`4201151521`1`2023-04-21 00:00:00.000`2023-03-30 00:00:00.000`1 OF 2 ITEMS  Greg V`2023-03-24 00:00:00.000`NULL
128834`CV-TEK`2023-03-23 00:00:00.000`0049451`D`1.31 RETAINER`15`0`0`15`0`17`0`0`15`0`0`CP00005783`1`2023-04-12 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM Dave H`2023-03-23 00:00:00.000`NULL
128833`EDG GEAR`2023-03-23 00:00:00.000`NGSM 3.5X1.5X13`NULL`13" LONG`8`0`0`8`6`0`0`0`8`0`0`MK 3-23-23`1`2023-05-10 00:00:00.000`2023-04-28 00:00:00.000`1 ITEM  Mike K`2023-03-23 00:00:00.000`NULL
128832`PARKDALE`2023-03-23 00:00:00.000`PGH30844`-`50T, 1 MOD. SPUR GEAR`1`0`0`1`0`1`1`0`0`0`0`28925`1`2023-04-12 00:00:00.000`2023-03-28 00:00:00.000`1 ITEM - JAMIE`2023-03-23 00:00:00.000`NULL
128831`EDG GEAR`2023-03-23 00:00:00.000`3170176`A`56T, 16DP SPUR GEAR`12`0`0`12`6`0`0`0`12`0`0`RF 03/23/23`1`2023-04-25 00:00:00.000`2023-04-05 00:00:00.000`1 ITEM Greg V`2023-03-24 00:00:00.000`NULL
128830`AXIS AUTO`2023-03-24 00:00:00.000`107-905`NULL`24T, 8DP SPUR GEAR`4`0`0`4`3`0`0`0`4`0`0`035102-00`1`2023-04-14 00:00:00.000`2023-03-31 00:00:00.000`1 ITEM  Caleb H`2023-03-24 00:00:00.000`NULL
128829`PCMC`2023-03-22 00:00:00.000`72571`NULL`32T, 16 DP NYLASTEEL SPUR GEAR`1`0`1`0`0`2`1`0`0`0`0`P691553`2`2023-03-24 00:00:00.000`2023-03-22 00:00:00.000`1 OF 2 ITEMS - SEPARATE SHIP DATES - THIS SHIPS FIRST Caleb H`2023-03-24 00:00:00.000`NULL
128828`PCMC`2023-03-22 00:00:00.000`76856`NULL`24T, 8 DP, L.H. HELICAL GEAR`2`6`0`8`3`0`0`0`8`0`0`P691553`1`2023-04-13 00:00:00.000`2023-03-29 00:00:00.000`1 OF 2 ITEMS - SEPARATE SHIP DATES - THIS SHIPS LAST Caleb H`2023-03-24 00:00:00.000`NULL
128827`MO-APPLETN`2023-03-22 00:00:00.000`SS640 X 2" (304 ST.ST.)`-`40T, 6 DP SPUR GEAR, HUB,`2`0`0`2`4`0`0`0`2`0`0`WI02-00526045`2`2023-04-20 00:00:00.000`2023-03-30 00:00:00.000`1 OF 2 ITEMS - JAMIE`2023-03-24 00:00:00.000`NULL
128826`MO-APPLETN`2023-03-22 00:00:00.000`SS654 X 32MM (304 ST.ST.)`-`54T, 6 DP SPUR GEAR, HUB,`1`0`0`1`4`0`0`0`1`0`0`WI02-00526045`1`2023-04-20 00:00:00.000`2023-03-30 00:00:00.000`1 OF 2 ITEMS - JAMIE`2023-03-24 00:00:00.000`NULL
128825`STOLLE`2023-03-22 00:00:00.000`303878`A`33T, 10 DP INPUT GEAR`4`0`0`4`6`0`0`0`4`0`0`A702605`1`2023-05-12 00:00:00.000`2023-04-18 00:00:00.000`1 ITEM  Caleb H`2023-03-24 00:00:00.000`NULL
128824`GATES`2023-03-22 00:00:00.000`P63-8MGT-30 X 2517`-`STEEL, FLANGED, LESS BUSHING`1`0`0`1`4`0`0`0`1`0`0`1818730`1`2023-04-25 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM - JAMIE`2023-03-23 00:00:00.000`NULL
